Seconds,Value.key,Value.pressed
3838354793.8969922,RShiftKey,True
3838354794.0409918,T,True
3838354794.1459842,RShiftKey,False
3838354794.1589761,T,False
3838354794.2680001,H,True
3838354794.3439999,E,True
3838354794.3569918,H,False
3838354794.4069762,E,False
3838354795.9709759,RShiftKey,True
3838354796.1509762,T,True
3838354796.2309761,RShiftKey,False
3838354796.2569919,T,False
3838354796.2829762,H,True
3838354796.3800001,H,False
3838354796.3989758,E,True
3838354796.5,E,False
3838354796.5219841,Space,True
3838354796.6389761,Space,False
3838354796.9099841,Q,True
3838354797.0019841,Q,False
3838354797.0019841,U,True
3838354797.0729918,I,True
3838354797.1279998,U,False
3838354797.1789761,C,True
3838354797.2009921,I,False
3838354797.2929921,K,True
3838354797.2939839,C,False
3838354797.3939838,Space,True
3838354797.4609919,K,False
3838354797.5120001,Space,False
3838354797.524992,B,True
3838354797.612,B,False
3838354797.7149758,R,True
3838354797.8189759,R,False
3838354797.8229761,O,True
3838354797.9569921,O,False
3838354797.9699841,W,True
3838354798.054976,N,True
3838354798.0589762,W,False
3838354798.1609921,Space,True
3838354798.1999998,N,False
3838354798.2669759,Space,False
3838354798.790976,F,True
3838354798.8829761,F,False
3838354798.912992,O,True
3838354799.0169921,O,False
3838354799.0440001,X,True
3838354799.1539841,X,False
3838354799.1819839,Space,True
3838354799.2829762,Space,False
3838354799.368,J,True
3838354799.4520001,J,False
3838354799.5359998,U,True
3838354799.5949759,U,False
3838354799.698976,M,True
3838354799.7849922,P,True
3838354799.8229761,M,False
3838354799.9309759,P,False
3838354799.948,S,True
3838354800.0609918,S,False
3838354800.166976,Space,True
3838354800.2600002,Space,False
3838354800.2769918,O,True
3838354800.390976,O,False
3838354800.422976,V,True
3838354800.5189762,V,False
3838354800.544992,E,True
3838354800.6199999,R,True
3838354800.6709762,E,False
3838354800.6880002,Space,True
3838354800.7449918,R,False
3838354800.790976,Space,False
3838354800.830976,T,True
3838354800.9439998,T,False
3838354800.9569921,H,True
3838354800.9569921,E,True
3838354801.044992,E,False
3838354801.0960002,H,False
3838354801.2709761,Space,True
3838354801.4139838,Space,False
3838354801.664,L,True
3838354801.773984,A,True
3838354801.8119998,L,False
3838354801.890976,A,False
3838354802.02,Z,True
3838354802.1339841,Y,True
3838354802.1589761,Z,False
3838354802.2399998,Space,True
3838354802.2949762,Y,False
3838354802.3539839,Space,False
3838354802.612,D,True
3838354802.6849918,O,True
3838354802.7409921,D,False
3838354802.8080001,O,False
3838354802.8229761,G,True
3838354802.9159999,G,False
3838354803.0320001,Return,True
3838354803.1240001,Return,False
3838354803.336,RShiftKey,True
3838354803.4369922,T,True
3838354803.5169921,RShiftKey,False
3838354803.5529919,T,False
3838354803.5939841,H,True
3838354803.668992,E,True
3838354803.6859841,H,False
3838354803.7699838,E,False
3838354803.796,Space,True
3838354803.888,Space,False
3838354803.9309759,Q,True
3838354804.0240002,U,True
3838354804.0289922,Q,False
3838354804.1089921,I,True
