Seconds,Value.key,Value.pressed
3841031455.1960001,RShiftKey,True
3841031455.6589761,T,True
3841031455.7769918,T,False
3841031455.7769918,RShiftKey,False
3841031455.8449922,O,True
3841031455.9459839,O,False
3841031455.9589758,D,True
3841031456.0629759,D,False
3841031456.0640001,A,True
3841031456.1429758,Y,True
3841031456.1599998,A,False
3841031456.2600002,Space,True
3841031456.2719998,Y,False
3841031456.3379841,Space,False
3841031456.4069762,I,True
3841031456.5069761,I,False
3841031456.52,S,True
3841031456.6209922,S,False
3841031456.641984,Space,True
3841031456.7360001,A,True
3841031456.7399998,Space,False
3841031456.8400002,Space,True
3841031456.8699841,A,False
3841031456.9369922,Space,False
3841031457.0379839,U,True
3841031457.1339841,U,False
3841031457.2459841,N,True
3841031457.2949762,N,False
3841031457.4959998,Back,True
3841031457.5679998,Back,False
3841031457.6129918,Back,True
3841031457.708992,Back,False
3841031457.7989759,S,True
3841031457.9099841,U,True
3841031457.9109759,S,False
3841031457.9819841,U,False
3841031458.1009922,N,True
3841031458.1509762,N,False
3841031458.6279998,N,True
3841031458.7199998,N,False
3841031458.9099841,Y,True
3841031459.0139842,Y,False
3841031459.0269761,Space,True
3841031459.126976,Space,False
3841031459.448,D,True
3841031459.544992,A,True
3841031459.5489922,D,False
3841031459.6449919,A,False
3841031459.6489921,Y,True
3841031459.748992,Y,False
3841031459.948,RShiftKey,True
3841031460.156992,D1,True
3841031460.2819839,D1,False
3841031460.3739839,RShiftKey,False
3841031460.5560002,Return,True
3841031460.6599998,Return,False
3841031460.8119998,RShiftKey,True
3841031460.9549761,T,True
3841031461.034976,RShiftKey,False
3841031461.072,T,False
3841031461.121984,O,True
3841031461.1999998,D,True
3841031461.2209921,O,False
3841031461.350976,D,False
3841031461.3629761,A,True
3841031461.4400001,Y,True
3841031461.477984,A,False
3841031461.5459838,Y,False
3841031461.5679998,Space,True
3841031461.6549759,Space,False
3841031461.7800002,I,True
3841031461.8720002,I,False
3841031461.8959999,S,True
3841031461.9969921,Space,True
3841031462.0009918,S,False
3841031462.0909762,Space,False
3841031462.0949759,A,True
3841031462.1899838,Space,True
3841031462.2199998,A,False
3841031462.2819839,Space,False
3841031462.4909759,S,True
3841031462.6129918,S,False
3841031462.6360002,U,True
