Seconds,Value.key,Value.pressed
3839138126.204,Capital,True
3839138126.2709761,Capital,False
3839138126.3029761,T,True
3839138126.3529921,Capital,True
3839138126.3859839,T,False
3839138126.48,Capital,False
3839138126.5089922,H,True
3839138126.601984,E,True
3839138126.6059842,H,False
3839138126.7049918,E,False
3839138126.7929921,Space,True
3839138126.902976,Space,False
3839138127.9640002,Capital,True
3839138128.0909762,T,True
3839138128.1880002,T,False
3839138128.3089919,Capital,False
3839138128.3229761,H,True
3839138128.4269762,H,False
3839138128.4640002,E,True
3839138128.5779839,E,False
3839138129.1309762,Back,True
3839138129.2419839,Back,False
3839138129.2779841,Back,True
3839138129.3689919,Back,False
3839138129.4120002,Capital,True
3839138129.549984,Capital,False
3839138129.7049918,H,True
3839138129.800992,H,False
3839138129.8029761,E,True
3839138129.892992,E,False
3839138129.9520001,Space,True
3839138130.0320001,Q,True
3839138130.0479999,Space,False
3839138130.1579838,Q,False
3839138130.198976,U,True
3839138130.278976,U,False
3839138130.3469758,I,True
3839138130.4059839,C,True
3839138130.4309759,I,False
3839138130.5120001,C,False
3839138130.529984,K,True
3839138130.5939841,K,False
3839138130.6899838,Space,True
3839138130.7619839,Space,False
3839138130.8389759,B,True
3839138130.8969922,R,True
3839138130.917984,B,False
3839138130.9889922,R,False
3839138131.0289922,O,True
3839138131.1160002,O,False
3839138131.1249919,W,True
3839138131.2269759,W,False
3839138131.244,N,True
3839138131.310976,N,False
3839138131.408,Space,True
3839138131.504992,Space,False
3839138131.8769922,F,True
3839138131.9359999,O,True
3839138131.9609919,F,False
3839138132.044992,O,False
3839138132.188992,X,True
3839138132.320992,X,False
3839138132.4369922,Space,True
3839138132.5289922,Space,False
3839138132.6589761,J,True
3839138132.7600002,J,False
3839138133.0320001,M,True
3839138133.1249919,M,False
3839138133.7179842,Back,True
3839138133.8589759,Back,False
3839138134.0440001,U,True
3839138134.1229758,U,False
3839138134.204,M,True
3839138134.2800002,M,False
3839138134.3549762,P,True
3839138134.437984,P,False
3839138134.4699841,S,True
3839138134.5459838,Space,True
3839138134.574976,S,False
3839138134.6249919,Space,False
3839138134.6929922,O,True
3839138134.7519999,V,True
3839138134.7839999,O,False
3839138134.816,E,True
3839138134.9039998,R,True
3839138134.912992,V,False
3839138134.9720001,E,False
3839138135.0179839,Space,True
3839138135.0389762,R,False
3839138135.1059842,Space,False
3839138135.1149759,T,True
3839138135.1899838,H,True
3839138135.2109761,T,False
3839138135.2409921,E,True
3839138135.2779841,H,False
3839138135.3629761,E,False
3839138135.3789759,Space,True
3839138135.4669762,Space,False
3839138135.5289922,L,True
3839138135.592,A,True
3839138135.6479998,L,False
3839138135.6969919,A,False
3839138135.7979841,Z,True
3839138135.892992,Y,True
3839138135.9349761,Z,False
3839138135.96,Y,False
3839138136.0869761,Space,True
3839138136.1709762,Space,False
3839138136.3649921,D,True
3839138136.4320002,O,True
3839138136.4869761,D,False
3839138136.5489922,O,False
3839138136.9289918,G,True
3839138137.0359998,G,False
3839138137.2069759,Return,True
3839138137.3029761,Return,False
3839138137.5539842,Capital,True
3839138137.6680002,Capital,False
3839138137.6769919,T,True
3839138137.7399998,Capital,True
3839138137.7519999,T,False
3839138137.860992,H,True
3839138137.912992,Capital,False
3839138137.9139838,H,False
3839138138.3179841,E,True
3839138138.462976,E,False
3839138138.8149762,Space,True
3839138138.897984,Space,False
3839138139.1629758,Q,True
3839138139.2219839,U,True
3839138139.2769918,Q,False
3839138139.3149762,U,False
3839138139.3759999,I,True
3839138139.442976,C,True
3839138139.4689922,I,False
3839138139.5659838,C,False
3839138139.5739841,K,True
3839138139.664,K,False
3839138139.7939839,Space,True
3839138139.8859839,Space,False
3839138140.3529921,B,True
3839138140.4209919,R,True
3839138140.437984,B,False
3839138140.5219841,R,False
3839138140.5629759,O,True
3839138140.6680002,O,False
3839138140.6969919,W,True
3839138140.8189759,W,False
3839138140.8629761,N,True
3839138140.908,N,False
3839138140.989984,Space,True
3839138141.0859842,Space,False
3839138141.1279998,F,True
3839138141.2419839,O,True
3839138141.2459841,F,False
3839138141.3169918,O,False
3839138141.3819842,X,True
3839138141.5240002,X,False
3839138141.5949759,Space,True
3839138141.6789761,Space,False
3839138141.8809919,K,True
3839138141.9419842,K,False
3839138142.204,Back,True
3839138142.3049922,Back,False
3839138142.4239998,J,True
3839138142.5219841,J,False
3839138142.5489922,U,True
3839138142.6489921,U,False
3839138142.7199998,M,True
3839138142.8119998,M,False
3839138142.8839998,P,True
3839138142.98,P,False
3839138142.9840002,S,True
3839138143.096992,S,False
3839138143.101984,Space,True
3839138143.1799998,Space,False
3839138143.2639999,O,True
3839138143.3149762,V,True
3839138143.3569918,O,False
3839138143.3859839,E,True
3839138143.46,R,True
3839138143.4769921,V,False
3839138143.5229759,E,False
3839138143.552,R,False
3839138143.6040001,Space,True
3839138143.6809921,T,True
3839138143.7059841,Space,False
3839138143.790976,T,False
3839138143.8029761,H,True
3839138143.877984,H,False
3839138143.890976,E,True
3839138144.0379839,Space,True
3839138144.04,E,False
3839138144.1259842,Space,False
3839138144.208992,L,True
3839138144.3239999,L,False
3839138144.3379841,A,True
3839138144.4569921,X,True
3839138144.4859838,A,False
3839138144.6079998,X,False
3839138144.902976,Y,True
3839138144.9749761,Y,False
3839138145.3720002,Back,True
3839138145.4920001,Back,False
3839138145.5629759,Back,True
3839138145.6629758,Back,False
3839138146.224,Z,True
