Seconds,Value.key,Value.pressed
3838184250.9679999,RShiftKey,True
3838184251.1289921,T,True
3838184251.2019839,RShiftKey,False
3838184251.2629762,H,True
3838184251.2639999,T,False
3838184251.3589759,H,False
3838184251.4459839,E,True
3838184251.5729918,E,False
3838184251.5849919,Space,True
3838184251.7349758,Space,False
3838184251.9049921,Q,True
3838184251.9939842,Q,False
3838184252.0079999,U,True
3838184252.0949759,I,True
3838184252.1499839,U,False
3838184252.2129922,C,True
3838184252.2349758,I,False
3838184252.3419838,K,True
3838184252.3689919,C,False
3838184252.4520001,Space,True
3838184252.5189762,K,False
3838184252.6329918,Space,False
3838184253.0960002,B,True
3838184253.1919999,B,False
3838184253.310976,R,True
3838184253.3939838,R,False
3838184253.4209919,O,True
3838184253.554976,O,False
3838184253.5909762,W,True
3838184253.704,W,False
3838184253.7080002,N,True
3838184253.8189759,Space,True
3838184253.8349762,N,False
3838184253.9359999,Space,False
3838184254.0849919,F,True
3838184254.1719999,O,True
3838184254.1979842,F,False
3838184254.3000002,X,True
3838184254.3249922,O,False
3838184254.4369922,Space,True
3838184254.4840002,X,False
3838184254.5339842,Space,False
3838184254.5729918,J,True
3838184254.661984,J,False
3838184254.748992,U,True
3838184254.8280001,U,False
3838184254.977984,M,True
3838184255.0279999,M,False
3838184255.0369921,P,True
3838184255.164,P,False
3838184255.3800001,Back,True
3838184255.4689922,Back,False
3838184255.8920002,S,True
3838184256.0089922,S,False
3838184256.2269759,Back,True
3838184256.3200002,Back,False
3838184256.4509759,P,True
3838184256.5579839,S,True
3838184256.592,P,False
3838184256.7009921,S,False
3838184256.7149758,Space,True
3838184256.7779841,O,True
3838184256.8319998,Space,False
3838184256.908,V,True
3838184256.9589758,O,False
3838184257,V,False
3838184257.0329919,E,True
3838184257.1209922,R,True
3838184257.1719999,E,False
3838184257.1760001,Space,True
3838184257.238976,R,False
3838184257.285984,Space,False
3838184257.3429761,T,True
3838184257.4049921,H,True
3838184257.4400001,E,True
3838184257.4609919,T,False
3838184257.549984,H,False
3838184257.5659838,E,False
3838184257.5709758,Space,True
3838184257.6449919,Space,False
3838184257.7989759,L,True
3838184257.9200001,L,False
3838184257.9669762,A,True
3838184258.0669761,A,False
3838184258.2379842,Z,True
3838184258.3589759,Z,False
3838184258.5069761,Y,True
3838184258.6589761,Space,True
3838184258.684,Y,False
3838184258.7499838,Space,False
3838184258.8349762,D,True
3838184258.9200001,O,True
3838184258.9369922,D,False
3838184259.0640001,O,False
3838184259.4840002,G,True
3838184259.5960002,G,False
3838184259.7309761,Return,True
3838184259.8269758,Return,False
3838184260.2329922,RShiftKey,True
3838184260.3329921,T,True
3838184260.408,RShiftKey,False
3838184260.462976,T,False
3838184260.4819841,H,True
3838184260.5739841,E,True
3838184260.5869761,H,False
3838184260.6849918,Space,True
3838184260.713984,E,False
3838184260.785984,Space,False
3838184260.8789759,Q,True
3838184260.957984,U,True
3838184260.9789758,Q,False
3838184261.0369921,I,True
3838184261.0840001,U,False
3838184261.1769919,I,False
3838184261.1779842,C,True
3838184261.296,K,True
3838184261.320992,C,False
3838184261.397984,Space,True
3838184261.4200001,K,False
3838184261.5040002,Space,False
3838184261.5369921,B,True
3838184261.6389761,B,False
3838184261.7409921,R,True
3838184261.8179841,O,True
3838184261.8339839,R,False
3838184261.9120002,O,False
3838184261.962976,W,True
3838184262.0259838,N,True
3838184262.096992,W,False
3838184262.1049919,Space,True
3838184262.146976,N,False
3838184262.2149758,Space,False
3838184262.3419838,F,True
3838184262.4469762,O,True
3838184262.4720001,F,False
3838184262.5859842,O,False
3838184262.6289921,X,True
3838184262.7689919,Space,True
3838184262.778976,X,False
3838184262.8589759,Space,False
3838184262.928,J,True
3838184263.0229759,J,False
3838184263.1049919,U,True
3838184263.1929922,U,False
3838184263.305984,M,True
3838184263.397984,P,True
3838184263.448,M,False
3838184263.5189762,S,True
3838184263.549984,P,False
3838184263.6209922,S,False
3838184263.636992,Space,True
3838184263.728992,O,True
3838184263.758976,Space,False
3838184263.8269758,V,True
3838184263.8859839,O,False
3838184263.9309759,V,False
3838184263.9720001,E,True
3838184264.0569921,R,True
3838184264.0989761,E,False
3838184264.1279998,Space,True
3838184264.1739841,R,False
3838184264.2199998,Space,False
3838184264.2929921,T,True
3838184264.3429761,H,True
3838184264.3889918,T,False
3838184264.397984,E,True
3838184264.477984,H,False
3838184264.5240002,E,False
3838184264.5760002,Space,True
3838184264.698976,Space,False
3838184264.9589758,L,True
3838184265.096992,A,True
3838184265.1109762,L,False
3838184265.1929922,A,False
3838184265.330976,Z,True
3838184265.4149761,Z,False
3838184265.432992,Y,True
3838184265.549984,Space,True
3838184265.5929918,Y,False
3838184265.641984,Space,False
3838184265.7649922,D,True
3838184265.8629761,O,True
3838184265.8920002,D,False
3838184266.009984,O,False
3838184266.0409918,B,True
3838184266.1259842,B,False
3838184266.4169922,Back,True
3838184266.5179839,Back,False
3838184266.529984,G,True
3838184266.6179838,G,False
3838184266.8129921,Return,True
3838184266.9049921,Return,False
3838184267.208992,RShiftKey,True
3838184267.2969918,T,True
3838184267.370976,RShiftKey,False
3838184267.4219842,T,False
3838184267.452992,H,True
3838184267.5389762,E,True
3838184267.5609918,H,False
3838184267.6449919,Space,True
3838184267.6709762,E,False
3838184267.7419839,Space,False
3838184267.7849922,Q,True
3838184267.872992,U,True
3838184267.897984,Q,False
3838184267.9609919,I,True
3838184268.0159998,U,False
3838184268.0829759,C,True
3838184268.1040001,I,False
3838184268.224,K,True
3838184268.2369919,C,False
3838184268.345984,Space,True
3838184268.3619838,K,False
3838184268.4720001,Space,False
3838184268.5389762,B,True
3838184268.6279998,B,False
3838184268.724,R,True
3838184268.8129921,O,True
3838184268.8219838,R,False
3838184268.9400001,O,False
3838184268.982976,W,True
3838184269.0509758,N,True
3838184269.0960002,W,False
3838184269.152,Space,True
3838184269.1849918,N,False
3838184269.258976,Space,False
3838184269.3239999,F,True
3838184269.4169922,O,True
3838184269.4299841,F,False
3838184269.5629759,X,True
3838184269.5679998,O,False
3838184269.6909761,Space,True
3838184269.7119999,X,False
3838184269.8049922,Space,False
3838184269.8869758,J,True
3838184269.9749761,J,False
3838184270.0679998,U,True
3838184270.1589761,U,False
3838184270.2699838,M,True
3838184270.3539839,P,True
3838184270.4099841,M,False
3838184270.482976,S,True
3838184270.4939842,P,False
3838184270.576992,S,False
3838184270.616992,Space,True
3838184270.7009921,O,True
3838184270.7399998,Space,False
3838184270.816,V,True
3838184270.8749762,O,False
3838184270.9099841,V,False
3838184270.9509759,E,True
3838184271.0560002,R,True
3838184271.0849919,E,False
3838184271.0939841,Space,True
3838184271.1509762,R,False
3838184271.1969919,Space,False
3838184271.2360001,T,True
3838184271.3039999,H,True
3838184271.3129921,E,True
3838184271.3339839,T,False
3838184271.4219842,E,False
3838184271.4389758,H,False
3838184271.452992,Space,True
3838184271.5069761,Space,False
3838184271.5859842,L,True
3838184271.6659842,A,True
3838184271.7209921,L,False
3838184271.7719998,A,False
3838184271.932992,Z,True
3838184272.0129919,Y,True
3838184272.0379839,Z,False
3838184272.1379838,Space,True
3838184272.1699839,Y,False
3838184272.2480001,Space,False
3838184272.348,D,True
3838184272.4569921,O,True
3838184272.4879999,D,False
3838184272.5760002,O,False
3838184272.6179838,G,True
3838184272.7199998,G,False
3838184272.7709761,Return,True
3838184272.865984,Return,False
3838184273.049984,RShiftKey,True
3838184273.1349759,T,True
3838184273.2119999,RShiftKey,False
3838184273.2529922,T,False
3838184273.2939839,H,True
3838184273.3600001,E,True
3838184273.4019842,H,False
3838184273.452992,E,False
3838184273.4569921,Space,True
3838184273.549984,Space,False
3838184273.641984,Q,True
3838184273.7269759,U,True
3838184273.7480001,Q,False
3838184273.8319998,I,True
3838184273.8699841,U,False
3838184273.937984,C,True
3838184273.9459839,I,False
3838184274.0799999,K,True
3838184274.0929918,C,False
3838184274.186976,Space,True
3838184274.2059841,K,False
3838184274.305984,Space,False
3838184274.4249921,B,True
3838184274.524992,B,False
3838184274.6399999,R,True
3838184274.7459841,R,False
3838184274.753984,O,True
3838184274.8419838,O,False
3838184274.890976,W,True
3838184274.9759998,N,True
3838184275.0219841,W,False
3838184275.0779839,Space,True
3838184275.112,N,False
3838184275.208992,Space,False
3838184275.4099841,F,True
3838184275.4840002,O,True
3838184275.4969921,F,False
3838184275.6139841,O,False
3838184275.6579838,X,True
3838184275.7800002,Space,True
3838184275.7929921,X,False
