Seconds,Value.key,Value.pressed
3840262194.204,RShiftKey,True
3840262194.3759999,T,True
3840262194.484992,RShiftKey,False
3840262194.4969921,T,False
3840262194.5489922,H,True
3840262194.656992,H,False
3840262194.7269759,E,True
3840262194.8229761,E,False
3840262194.8939838,Space,True
3840262195.0539842,Space,False
3840262195.3000002,Q,True
3840262195.3899841,U,True
3840262195.4069762,Q,False
3840262195.4859838,I,True
3840262195.52,U,False
3840262195.6040001,I,False
3840262195.6089921,C,True
3840262195.713984,C,False
3840262195.7299838,K,True
3840262195.8249922,Space,True
3840262195.8749762,K,False
3840262195.9219842,B,True
3840262195.9339838,Space,False
3840262196.0109758,B,False
3840262196.1059842,R,True
3840262196.1899838,R,False
3840262196.2019839,O,True
3840262196.330976,O,False
3840262196.3439999,W,True
3840262196.4449921,W,False
3840262196.4459839,N,True
3840262196.5679998,Space,True
3840262196.5760002,N,False
3840262196.6529918,Space,False
3840262196.773984,F,True
3840262196.8789759,F,False
3840262196.8920002,O,True
3840262197.004992,O,False
3840262197.0089922,X,True
3840262197.1229758,X,False
3840262197.1429758,Space,True
3840262197.2399998,Space,False
3840262197.2569919,J,True
3840262197.3429761,J,False
3840262197.4249921,U,True
3840262197.5079999,U,False
3840262197.6339841,M,True
3840262197.7129922,P,True
3840262197.756,M,False
3840262197.8569918,S,True
3840262197.8619838,P,False
3840262197.9669762,S,False
3840262197.9879999,Space,True
3840262198.0469761,O,True
3840262198.0840001,Space,False
3840262198.186976,V,True
3840262198.2080002,O,False
3840262198.2819839,V,False
3840262198.3029761,E,True
3840262198.4120002,R,True
3840262198.4539838,E,False
3840262198.509984,Space,True
3840262198.5179839,R,False
3840262198.6160002,Space,False
3840262198.6459842,T,True
3840262198.7349758,H,True
3840262198.805984,T,False
3840262198.8189759,E,True
3840262198.8649921,H,False
3840262198.8819842,Space,True
3840262198.957984,E,False
3840262198.9759998,Space,False
3840262199.0569921,L,True
3840262199.186976,A,True
3840262199.1960001,L,False
3840262199.285984,A,False
3840262199.4320002,Z,True
3840262199.5279999,Z,False
3840262199.5569921,Y,True
3840262199.6829758,Space,True
3840262199.6999998,Y,False
3840262199.7619839,Space,False
3840262200.0469761,D,True
3840262200.1440001,D,False
3840262200.1609921,O,True
3840262200.2849922,O,False
3840262200.3280001,G,True
3840262200.4159999,G,False
3840262200.544992,Return,True
3840262200.6409922,Return,False
3840262200.8129921,RShiftKey,True
3840262200.8849921,T,True
3840262200.9909759,RShiftKey,False
3840262200.994976,T,False
3840262201.0799999,H,True
3840262201.186976,H,False
3840262201.186976,E,True
3840262201.340992,E,False
3840262201.422976,Space,True
3840262201.5329919,Space,False
3840262201.544992,Q,True
3840262201.6579838,Q,False
3840262201.6589761,U,True
3840262201.805984,U,False
3840262201.9269762,I,True
3840262202.0279999,I,False
3840262202.0609918,C,True
3840262202.1609921,C,False
3840262202.1739841,K,True
3840262202.273984,Space,True
3840262202.2989759,K,False
3840262202.3669758,Space,False
3840262202.4120002,B,True
3840262202.5040002,B,False
3840262202.6089921,R,True
3840262202.7049918,R,False
3840262202.7899842,O,True
3840262202.8939838,O,False
3840262203.0269761,W,True
3840262203.126976,N,True
3840262203.1479998,W,False
3840262203.2059841,Space,True
3840262203.2269759,N,False
3840262203.310976,Space,False
3840262203.3579841,F,True
3840262203.4589758,O,True
3840262203.4709759,F,False
3840262203.572,O,False
3840262203.6079998,X,True
3840262203.7169919,X,False
3840262203.7249918,Space,True
3840262203.8229761,Space,False
3840262203.8809919,J,True
3840262203.964992,J,False
3840262204.0419841,U,True
3840262204.1079998,U,False
3840262204.2429762,M,True
3840262204.305984,P,True
3840262204.3520002,M,False
3840262204.4449921,S,True
3840262204.4489918,P,False
3840262204.5489922,S,False
3840262204.5729918,Space,True
3840262204.656992,O,True
3840262204.6649919,Space,False
3840262204.7699838,O,False
3840262204.8069758,V,True
3840262204.8949761,V,False
3840262204.9409919,E,True
3840262205.0129919,R,True
3840262205.0589762,E,False
3840262205.0999999,Space,True
3840262205.1249919,R,False
3840262205.1999998,Space,False
3840262205.2249918,T,True
3840262205.2869759,H,True
3840262205.3369918,E,True
3840262205.3629761,T,False
3840262205.4389758,Space,True
3840262205.4520001,E,False
3840262205.4520001,H,False
3840262205.5189762,Space,False
3840262205.8669758,A,True
3840262205.9819841,A,False
3840262206.2709761,Back,True
3840262206.360992,Back,False
3840262206.4969921,L,True
3840262206.596992,A,True
3840262206.6299839,L,False
3840262206.6979842,A,False
3840262206.8299842,Z,True
3840262206.9389758,Z,False
3840262206.9520001,Y,True
3840262207.121984,Y,False
3840262207.3239999,D,True
3840262207.402976,D,False
3840262207.6449919,Back,True
3840262207.7369919,Back,False
3840262207.7869759,Space,True
3840262207.8829761,Space,False
3840262207.928,D,True
3840262208.0159998,O,True
3840262208.0209918,D,False
3840262208.1329918,O,False
3840262208.1829758,G,True
3840262208.2709761,G,False
3840262208.408,Return,True
3840262208.52,Return,False
3840262208.7749758,RShiftKey,True
3840262208.8769922,T,True
3840262208.9679999,RShiftKey,False
3840262208.984992,T,False
3840262209.0339842,H,True
